"","iid","id","gender","idg","condtn","wave","round","position","positin1","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","undergra","mn_sat","tuition","race","imprace","imprelig","zipcode","goal","date","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1","shar4_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr5_1","sinc5_1","intel5_1","fun5_1","amb5_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","you_call","them_cal","date_3","numdat_3","num_in_3","attr3_s","sinc3_s","fun3_s","intel3_s","amb3_s"
"8166",543,13,1,26,2,21,22,18,12,7,8,516,0,-0.05,1,27,4,58,5,8,10,7,12,0,5,8,7,7,7,6,6,6,2,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,1,9,8,8,8,8,7,9,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8167",543,13,1,26,2,21,22,1,12,12,9,517,0,-0.48,0,30,3,15,20,20,20,5,10,0,5,4,3,2,1,6,4,5,2,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,0,5,7,8,6,7,3,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8168",543,13,1,26,2,21,22,6,12,17,10,518,0,0.12,0,23,2,20,25,25,30,5,5,0,6,5,7,6,NA,NA,5,6,2,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,0,6,8,8,8,8,5,4,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8169",543,13,1,26,2,21,22,20,12,9,11,519,0,-0.39,0,26,2,40,5,30,15,5,5,0,NA,NA,NA,NA,NA,NA,6,8,2,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8170",543,13,1,26,2,21,22,9,12,20,12,520,0,-0.19,0,28,6,25,15,25,15,10,10,0,4,7,7,6,6,6,6,5,2,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,0,5,9,9,7,8,3,5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8171",543,13,1,26,2,21,22,8,12,19,13,521,0,-0.47,0,26,2,10,30,20,15,15,10,1,7,7,7,8,7,6,7,6,2,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,0,7,8,8,7,8,5,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8172",543,13,1,26,2,21,22,4,12,15,14,522,0,-0.04,0,22,2,10,20,15,20,15,20,0,6,7,8,6,7,5,5,3.5,2,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,0,7,8,8,8,8,5,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8173",543,13,1,26,2,21,22,5,12,16,15,523,0,0.36,1,27,4,10,25,20,20,5,20,1,10,10,10,10,10,10,10,10,1,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,0,10,10,10,10,10,10,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8174",543,13,1,26,2,21,22,11,12,22,16,524,0,-0.3,1,25,4,15,20,25,20,10,10,1,6,8,8,7,7,7,6,4,2,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,0,6,9,9,7,9,5,5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8175",543,13,1,26,2,21,22,17,12,6,17,525,0,-0.07,0,24,2,10,15,30,20,15,10,0,7,7,7,6,8,6,6,5,2,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,0,1,8,8,4,7,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8176",543,13,1,26,2,21,22,14,12,3,18,526,0,0.01,0,26,3,10,10,30,20,10,15,0,2,6,6,3,7,3,4,1,2,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,0,4,8,8,7,8,4,4,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8177",543,13,1,26,2,21,22,13,12,2,19,527,0,0.13,0,24,6,50,20,10,5,10,5,0,5,6,8,5,8,2,4,3,2,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,0,6,8,8,7,8,5,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8178",543,13,1,26,2,21,22,19,12,8,20,528,0,-0.09,0,29,3,40,10,30,10,10,NA,0,1,3,5,3,1,1,1,1,2,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,0,5,8,8,5,8,5,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8179",543,13,1,26,2,21,22,3,12,14,21,529,0,-0.24,1,22,4,10,25,25,10,10,20,1,5,7,6,6,4,5,6,6,2,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,0,3,8,8,8,8,3,2,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8180",543,13,1,26,2,21,22,2,12,13,22,530,0,0.05,1,22,4,20,20,10,15,5,30,1,6,7,7,8,7,6,7,5,1,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,0,3,8,8,7,8,3,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8181",544,14,1,28,2,21,22,21,5,17,1,509,0,-0.04,1,28,4,10,20,30,10,10,20,1,3,7,6,5,5,6,5,2,NA,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,0,6,8,7,6,7,5,7,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8182",544,14,1,28,2,21,22,12,5,8,2,510,0,-0.18,0,26,3,25,25,25,12,3,10,0,6,7,7,4,7,NA,5,5,2,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,0,7,7,7,6,6,5,6,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8183",544,14,1,28,2,21,22,15,5,11,3,511,0,-0.12,1,23,4,20,10,10,30,15,15,1,3,3,3,4,3,2,4,4,2,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,0,8,8,5,7,6,5,7,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8184",544,14,1,28,2,21,22,7,5,3,4,512,0,0.09,0,NA,2,20,20,20,20,5,15,0,5,9,9,4,9,3,5,5,2,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,0,5,5,5,5,5,5,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8185",544,14,1,28,2,21,22,22,5,18,5,513,0,0.02,0,23,2,20,20,20,20,5,15,0,5,7,7,7,7,5,2,2,2,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,1,6,7,7,9,8,6,7,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8186",544,14,1,28,2,21,22,16,5,12,6,514,0,-0.09,0,23,2,20,20,20,15,5,20,0,7,8,9,7,4,4,6,4,2,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,1,6,7,7,9,7,8,7,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8187",544,14,1,28,2,21,22,10,5,6,7,515,0,-0.64,0,23,2,20,20,20,15,10,15,0,5,5,7,8,7,4,5,3,2,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,0,8,2,4,5,5,4,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8188",544,14,1,28,2,21,22,18,5,14,8,516,0,0.26,1,27,4,58,5,8,10,7,12,0,5,7,6,7,6,6,4,4,2,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,0,6,4,5,5,4,4,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8189",544,14,1,28,2,21,22,1,5,19,9,517,0,-0.27,0,30,3,15,20,20,20,5,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8190",544,14,1,28,2,21,22,6,5,2,10,518,0,0.35,0,23,2,20,25,25,30,5,5,0,5,8,8,7,4,2,4,6,2,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,0,7,7,6,6,6,5,6,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8191",544,14,1,28,2,21,22,20,5,16,11,519,0,-0.73,0,26,2,40,5,30,15,5,5,0,4,4,7,6,5,1,6,8,2,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,0,6,8,7,7,7,6,7,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8192",544,14,1,28,2,21,22,9,5,5,12,520,0,-0.24,0,28,6,25,15,25,15,10,10,1,5,8,7,5,5,7,6,5,2,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,0,7,9,7,8,6,7,6,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8193",544,14,1,28,2,21,22,8,5,4,13,521,0,-0.34,0,26,2,10,30,20,15,15,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,1,6,7,8,7,7,6,6,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8194",544,14,1,28,2,21,22,4,5,22,14,522,1,-0.16,0,22,2,10,20,15,20,15,20,1,5,8,8,8,NA,8,7,6,2,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,1,7,7,7,7,7,7,7,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8195",544,14,1,28,2,21,22,5,5,1,15,523,1,-0.07,1,27,4,10,25,20,20,5,20,1,5,6,5,5,5,6,7,5,1,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,1,5,8,7,7,6,6,7,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8196",544,14,1,28,2,21,22,11,5,7,16,524,0,0.11,1,25,4,15,20,25,20,10,10,1,6,9,8,8,7,6,7,3,2,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,0,6,8,7,7,6,6,7,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8197",544,14,1,28,2,21,22,17,5,13,17,525,0,-0.14,0,24,2,10,15,30,20,15,10,0,6,7,7,6,8,6,7,5,2,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,0,6,7,7,6,7,6,6,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8198",544,14,1,28,2,21,22,14,5,10,18,526,0,0.27,0,26,3,10,10,30,20,10,15,0,5,2,6,3,2,3,4,2,2,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,0,6,7,6,4,6,4,5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8199",544,14,1,28,2,21,22,13,5,9,19,527,0,0.17,0,24,6,50,20,10,5,10,5,0,5,4,8,5,9,2,5,2,2,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,0,5,5,5,5,5,5,5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8200",544,14,1,28,2,21,22,19,5,15,20,528,0,-0.21,0,29,3,40,10,30,10,10,NA,0,2,2,2,3,3,1,2,1,2,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,0,6,6,7,8,7,5,6,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8201",544,14,1,28,2,21,22,3,5,21,21,529,0,0.12,1,22,4,10,25,25,10,10,20,1,4,6,5,5,5,NA,6,5,1,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,0,6,6,6,6,6,6,6,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8202",544,14,1,28,2,21,22,2,5,20,22,530,1,0.18,1,22,4,20,20,10,15,5,30,1,7,8,7,7,7,6,6,4,1,23,5,"U.C. Berkeley","1,309.00","15,162.00",4,3,8,"94,121",1,7,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,NA,18.75,31.25,25,12.5,12.5,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,1,7,8,7,7,7,7,7,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8203",545,15,1,30,2,21,22,21,19,3,1,509,0,0.03,0,28,4,10,20,30,10,10,20,1,7,5,6,5,5,6,6,3,2,24,5,"Columbia","1,430.00","26,908.00",2,7,1,"10,027",1,7,4,10,2,2,5,5,4,7,5,4,7,4,3,4,5,5,2,1,NA,22.2222222222222,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,10,50,10,10,20,5,5,20,20,10,20,25,5,8,8,8,9,6,8,5,7,9,2,0,4,8,7,5,8,2,7,2,0,1,1,1,1,NA,NA,NA,NA,NA,NA
"8204",545,15,1,30,2,21,22,12,19,16,2,510,0,0.66,0,26,3,25,25,25,12,3,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,5,"Columbia","1,430.00","26,908.00",2,7,1,"10,027",1,7,4,10,2,2,5,5,4,7,5,4,7,4,3,4,5,5,2,1,NA,22.2222222222222,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,10,50,10,10,20,5,5,20,20,10,20,25,5,8,8,8,9,6,8,5,7,9,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA
"8205",545,15,1,30,2,21,22,15,19,19,3,511,0,0.16,0,23,4,20,10,10,30,15,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,5,"Columbia","1,430.00","26,908.00",2,7,1,"10,027",1,7,4,10,2,2,5,5,4,7,5,4,7,4,3,4,5,5,2,1,NA,22.2222222222222,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,10,50,10,10,20,5,5,20,20,10,20,25,5,8,8,8,9,6,8,5,7,9,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA
"8206",545,15,1,30,2,21,22,7,19,11,4,512,0,0.02,1,NA,2,20,20,20,20,5,15,0,7,8,8,8,7,6,7,7,2,24,5,"Columbia","1,430.00","26,908.00",2,7,1,"10,027",1,7,4,10,2,2,5,5,4,7,5,4,7,4,3,4,5,5,2,1,NA,22.2222222222222,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,10,50,10,10,20,5,5,20,20,10,20,25,5,8,8,8,9,6,8,5,7,9,2,0,6,5,6,8,5,1,5,7,0,1,1,1,1,NA,NA,NA,NA,NA,NA
"8207",545,15,1,30,2,21,22,22,19,4,5,513,0,-0.33,1,23,2,20,20,20,20,5,15,0,7,6,7,5,5,5,6,5,2,24,5,"Columbia","1,430.00","26,908.00",2,7,1,"10,027",1,7,4,10,2,2,5,5,4,7,5,4,7,4,3,4,5,5,2,1,NA,22.2222222222222,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,10,50,10,10,20,5,5,20,20,10,20,25,5,8,8,8,9,6,8,5,7,9,2,0,8,4,5,8,7,2,5,8,0,1,1,1,1,NA,NA,NA,NA,NA,NA
"8208",545,15,1,30,2,21,22,16,19,20,6,514,0,-0.1,1,23,2,20,20,20,15,5,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,5,"Columbia","1,430.00","26,908.00",2,7,1,"10,027",1,7,4,10,2,2,5,5,4,7,5,4,7,4,3,4,5,5,2,1,NA,22.2222222222222,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,10,50,10,10,20,5,5,20,20,10,20,25,5,8,8,8,9,6,8,5,7,9,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA
"8209",545,15,1,30,2,21,22,10,19,14,7,515,0,0.27,1,23,2,20,20,20,15,10,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,5,"Columbia","1,430.00","26,908.00",2,7,1,"10,027",1,7,4,10,2,2,5,5,4,7,5,4,7,4,3,4,5,5,2,1,NA,22.2222222222222,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,10,50,10,10,20,5,5,20,20,10,20,25,5,8,8,8,9,6,8,5,7,9,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA
"8210",545,15,1,30,2,21,22,18,19,22,8,516,0,-0.18,0,27,4,58,5,8,10,7,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,5,"Columbia","1,430.00","26,908.00",2,7,1,"10,027",1,7,4,10,2,2,5,5,4,7,5,4,7,4,3,4,5,5,2,1,NA,22.2222222222222,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,10,50,10,10,20,5,5,20,20,10,20,25,5,8,8,8,9,6,8,5,7,9,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA
"8211",545,15,1,30,2,21,22,1,19,5,9,517,0,-0.13,0,30,3,15,20,20,20,5,10,0,5,5,5,4,3,3,4,6,2,24,5,"Columbia","1,430.00","26,908.00",2,7,1,"10,027",1,7,4,10,2,2,5,5,4,7,5,4,7,4,3,4,5,5,2,1,NA,22.2222222222222,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,10,50,10,10,20,5,5,20,20,10,20,25,5,8,8,8,9,6,8,5,7,9,2,0,8,8,7,6,7,2,7,7,0,1,1,1,1,NA,NA,NA,NA,NA,NA
"8212",545,15,1,30,2,21,22,6,19,10,10,518,0,-0.12,1,23,2,20,25,25,30,5,5,0,7,7,4,6,5,1,5,5,2,24,5,"Columbia","1,430.00","26,908.00",2,7,1,"10,027",1,7,4,10,2,2,5,5,4,7,5,4,7,4,3,4,5,5,2,1,NA,22.2222222222222,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,10,50,10,10,20,5,5,20,20,10,20,25,5,8,8,8,9,6,8,5,7,9,2,1,8,6,6,9,8,4,8,7,0,1,1,1,1,NA,NA,NA,NA,NA,NA
"8213",545,15,1,30,2,21,22,20,19,2,11,519,0,0.4,1,26,2,40,5,30,15,5,5,0,6,7,7,6,7,5,6,8,2,24,5,"Columbia","1,430.00","26,908.00",2,7,1,"10,027",1,7,4,10,2,2,5,5,4,7,5,4,7,4,3,4,5,5,2,1,NA,22.2222222222222,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,10,50,10,10,20,5,5,20,20,10,20,25,5,8,8,8,9,6,8,5,7,9,2,0,8,10,9,6,9,5,8,1,0,1,1,1,1,NA,NA,NA,NA,NA,NA
